Timestamp,Power (w/kg),Form Power (w/kg),Air Power (w/kg),Watch Speed (m/s),Stryd Speed (m/s),Watch Distance (meters),Stryd Distance (meters),Stiffness,Stiffness/kg,Ground Time (ms),Cadence (spm),Vertical Oscillation (cm),Watch Elevation (m),Stryd Elevation (m),Ground Time Balance,Vertical Oscillation Balance,Leg Spring Stiffness Balance,Impact Loading Rate Balance,Vertical Ratio,Elapsed Time (s),Form Power,Leg Spring Stiffness,Power,accumulated_power,activity_type,cadence,distance,enhanced_altitude,enhanced_speed,fractional_cadence,heart_rate,position_lat,position_long,power,run_score,stance_time,stance_time_balance,stance_time_percent,step_length,temperature,timestamp,trail_score,vertical_oscillation,vertical_ratio,unknown_107,unknown_134,unknown_135,unknown_136,unknown_140,unknown_143,unknown_144,unknown_87,Air Power,Cadence,Ground Time,Impact Loading Rate,Stryd Humidity,Stryd Temperature,Vertical Oscillation,unknown_108,elapsed_seconds
1745263404,1.7066666666666668,0.7333333333333333,0.0,1.54,0,607.95001,0,0.0,0.0,644,118,0.0,629.20001,0,0.0,0,0,0,0.0,349,55,0.0,128,52501,walking,59,607.95,629.2,1.54,0.0,117,422624024,-984237008,109,35.382572174072266,,,,756.0,34,2025-04-21 19:23:24,0.0,55.5,7.12,1,100.0,20,117,1526,59,117,0.0,0.0,59.0,644.0,0.0,33.0,31.0,0.0,3233.0,349
1745263405,1.6933333333333334,0.7333333333333333,0.0,1.54,0,609.51001,0,0.0,0.0,646,118,0.0,629.20001,0,0.0,0,0,0,0.0,350,55,0.0,127,52619,walking,58,609.51,629.2,1.54,0.5,117,422624070,-984236806,106,36.542179107666016,,,,761.0,34,2025-04-21 19:23:25,0.0,58.5,7.21,1,100.0,20,117,1526,59,117,0.0,0.0,59.0,646.0,0.0,33.0,31.0,0.0,3258.0,350
1745263406,1.68,0.7333333333333333,0.0,1.54,0,611.34998,0,0.0,0.0,646,116,0.0,629.20001,0,0.0,0,0,0,0.0,351,55,0.0,126,52737,walking,58,611.35,629.2,1.54,0.5,117,422624146,-984236604,111,35.45185852050781,,,,765.0,34,2025-04-21 19:23:26,0.0,58.5,7.21,1,,20,117,1526,59,117,0.0,0.0,58.0,646.0,0.0,33.0,31.0,0.0,3258.0,351
1745263407,1.653333333333333,0.7333333333333333,0.0,1.54,0,612.91998,0,0.0,0.0,646,116,0.0,629.20001,0,0.0,0,0,0,0.0,352,55,0.0,124,52855,walking,58,612.92,629.2,1.54,0.5,117,422624197,-984236415,120,33.45535659790039,,,,765.0,34,2025-04-21 19:23:27,0.0,58.5,7.12,1,,20,117,1526,59,117,0.0,0.0,58.0,646.0,0.0,33.0,31.0,0.0,3258.0,352
1745263408,1.64,0.7333333333333333,0.0,1.54,0,614.33002,0,0.0,0.0,650,116,0.0,629.20001,0,0.0,0,0,0,0.0,353,55,0.0,123,52972,walking,58,614.33,629.2,1.54,0.5,118,422624243,-984236245,129,31.662565231323242,,,,775.0,34,2025-04-21 19:23:28,0.0,57.5,7.03,1,100.0,20,117,1526,59,118,0.0,0.0,58.0,650.0,0.0,33.0,31.0,0.0,3258.0,353
1745263409,1.6133333333333333,0.7333333333333333,0.0,1.54,0,615.67999,0,0.0,0.0,648,116,0.0,629.0,0,0.0,0,0,0,0.0,354,55,0.0,121,53088,walking,58,615.68,629.0,1.54,0.0,118,422624302,-984236076,137,30.024871826171875,,,,791.0,34,2025-04-21 19:23:29,0.0,56.5,7.03,1,100.0,20,118,1526,59,118,0.0,0.0,58.0,648.0,0.0,33.0,31.0,0.0,3235.0,354
1745263410,1.586666666666667,0.72,0.0,1.54,0,617.15002,0,0.0,0.0,648,116,0.0,629.0,0,0.0,0,0,0,0.0,355,54,0.0,119,53204,walking,58,617.15,629.0,1.54,0.0,117,422624368,-984235914,139,29.54644775390625,,,,785.0,34,2025-04-21 19:23:30,0.0,56.5,7.03,1,100.0,20,118,1526,59,117,0.0,0.0,58.0,648.0,0.0,33.0,31.0,0.0,3235.0,355
1745263411,1.5733333333333333,0.72,0.0,1.54,0,618.42999,0,0.0,0.0,648,116,0.0,629.0,0,0.0,0,0,0,0.0,356,54,0.0,118,53321,walking,58,618.43,629.0,1.54,0.5,117,422624441,-984235767,141,28.8109130859375,,,,780.0,34,2025-04-21 19:23:31,0.0,56.5,7.12,1,100.0,20,118,1526,59,117,0.0,0.0,58.0,648.0,0.0,33.0,31.0,0.0,3235.0,356
1745263412,1.5733333333333333,0.72,0.0,1.54,0,620.06,0,0.0,0.0,652,116,0.0,629.0,0,0.0,0,0,0,0.0,357,54,0.0,118,53438,walking,58,620.06,629.0,1.54,0.5,118,422624520,-984235595,139,27.940235137939453,,,,777.0,34,2025-04-21 19:23:32,0.0,56.5,7.12,1,100.0,20,118,1526,59,118,0.0,0.0,58.0,652.0,0.0,34.0,31.0,0.0,3235.0,357
1745263413,1.586666666666667,0.72,0.0,1.54,0,621.47998,0,0.0,0.0,650,116,0.0,629.0,0,0.0,0,0,0,0.0,358,54,0.0,119,53556,walking,58,621.48,629.0,1.54,0.5,118,422624578,-984235425,129,28.834962844848633,,,,774.0,34,2025-04-21 19:23:33,0.0,57.5,7.21,1,100.0,20,118,1526,59,118,0.0,0.0,58.0,650.0,0.0,34.0,31.0,0.0,3235.0,358
1745263414,1.586666666666667,0.7333333333333333,0.0,1.54,0,623.28003,0,0.0,0.0,650,116,0.0,629.0,0,0.0,0,0,0,0.0,359,55,0.0,119,53675,walking,58,623.28,629.0,1.54,0.5,118,422624640,-984235199,120,29.922048568725586,,,,775.0,34,2025-04-21 19:23:34,0.0,58.5,7.21,1,100.0,20,118,1526,59,118,0.0,0.0,58.0,650.0,0.0,34.0,31.0,0.0,3235.0,359
1745263415,1.5733333333333333,0.7333333333333333,0.0,1.54,0,624.51001,0,0.0,0.0,646,116,0.0,629.0,0,0.0,0,0,0,0.0,360,55,0.0,118,53794,walking,58,624.51,629.0,1.54,0.5,117,422624691,-984235070,111,31.205190658569336,,,,781.0,34,2025-04-21 19:23:35,0.0,58.5,7.21,1,100.0,20,118,1526,59,117,0.0,0.0,58.0,646.0,0.0,34.0,31.0,0.0,3219.0,360
1745263416,1.56,0.7333333333333333,0.0,1.54,0,626.10999,0,0.0,0.0,648,116,0.0,629.0,0,0.0,0,0,0,0.0,361,55,0.0,117,53912,walking,58,626.11,629.0,1.54,0.5,117,422624735,-984234864,101,32.68559265136719,,,,778.0,34,2025-04-21 19:23:36,0.0,58.5,7.21,1,100.0,20,118,1526,59,117,0.0,0.0,58.0,648.0,0.0,34.0,31.0,0.0,3219.0,361
1745263417,1.56,0.7333333333333333,0.0,1.54,0,627.82001,0,0.0,0.0,648,116,0.0,629.0,0,0.0,0,0,0,0.0,362,55,0.0,117,54029,walking,58,627.82,629.0,1.54,0.5,117,422624804,-984234678,94,35.56300354003906,,,,776.0,34,2025-04-21 19:23:37,0.0,57.5,7.21,1,100.0,20,117,1551,59,117,0.0,0.0,58.0,648.0,0.0,34.0,31.0,0.0,3219.0,362
1745263418,1.5733333333333333,0.7333333333333333,0.0,1.54,0,629.34998,0,0.0,0.0,646,118,0.0,629.0,0,0.0,0,0,0,0.0,363,55,0.0,118,54146,walking,58,629.35,629.0,1.54,0.5,117,422624856,-984234503,93,35.62491226196289,,,,774.0,34,2025-04-21 19:23:38,0.0,57.5,7.31,1,100.0,20,117,1550,59,117,0.0,0.0,59.0,646.0,0.0,34.0,31.0,0.0,3219.0,363
1745263419,1.56,0.7333333333333333,0.0,1.54,0,631.0,0,0.0,0.0,646,118,0.0,629.0,0,0.0,0,0,0,0.0,364,55,0.0,117,54261,walking,58,631.0,629.0,1.54,0.5,117,422624904,-984234307,93,35.62954330444336,,,,776.0,34,2025-04-21 19:23:39,0.0,56.5,7.12,1,100.0,20,117,1550,59,117,0.0,0.0,59.0,646.0,0.0,34.0,31.0,0.0,3219.0,364
1745263420,1.56,0.7333333333333333,0.0,1.54,0,632.53003,0,0.0,0.0,644,118,0.0,628.79999,0,0.0,0,0,0,0.0,365,55,0.0,117,54376,walking,58,632.53,628.8,1.54,0.5,117,422624926,-984234103,93,35.41207504272461,,,,779.0,34,2025-04-21 19:23:40,0.0,56.5,7.03,1,100.0,20,117,1550,59,117,0.0,0.0,59.0,644.0,0.0,34.0,31.0,0.0,3209.0,365
1745263421,1.56,0.7333333333333333,0.0,1.54,0,634.40002,0,0.0,0.0,644,118,0.0,628.79999,0,0.0,0,0,0,0.0,366,55,0.0,117,54490,walking,58,634.4,628.8,1.54,0.5,117,422625008,-984233864,93,35.200565338134766,,,,774.0,34,2025-04-21 19:23:41,0.0,56.5,7.03,1,100.0,20,117,1550,59,117,0.0,0.0,59.0,644.0,0.0,34.0,31.0,0.0,3209.0,366
1745263422,1.5733333333333333,0.7333333333333333,0.0,1.54,0,636.28003,0,0.0,0.0,642,118,0.0,628.79999,0,0.0,0,0,0,0.0,367,55,0.0,118,54603,walking,59,636.28,628.8,1.54,0.0,117,422625072,-984233646,93,35.04807662963867,,,,779.0,34,2025-04-21 19:23:42,0.0,55.5,6.81,1,100.0,20,117,1550,59,117,0.0,0.0,59.0,642.0,0.0,34.0,31.0,0.0,3209.0,367
1745263423,1.56,0.7333333333333333,0.0,1.54,0,638.10999,0,0.0,0.0,644,118,0.0,628.79999,0,0.0,0,0,0,0.0,368,55,0.0,117,54715,walking,59,638.11,628.8,1.54,0.0,117,422625147,-984233438,93,34.703102111816406,,,,782.0,34,2025-04-21 19:23:43,0.0,54.5,6.81,1,100.0,20,117,1550,59,117,0.0,0.0,59.0,644.0,0.0,34.0,31.0,0.0,3209.0,368
1745263424,1.5733333333333333,0.7333333333333333,0.0,1.549,0,639.85999,0,0.0,0.0,644,118,0.0,628.79999,0,0.0,0,0,0,0.0,369,55,0.0,118,54828,walking,59,639.86,628.8,1.549,0.0,118,422625243,-984233229,93,34.35175323486328,,,,793.0,34,2025-04-21 19:23:44,0.0,54.5,6.81,1,,20,117,1560,59,118,0.0,0.0,59.0,644.0,0.0,34.0,31.0,0.0,3360.0,369
1745263425,1.5733333333333333,0.7333333333333333,0.0,1.558,0,641.08002,0,0.0,0.0,650,118,0.0,628.79999,0,0.0,0,0,0,0.0,370,55,0.0,118,54943,walking,59,641.08,628.8,1.558,0.0,118,422625327,-984233075,102,32.37822341918945,,,,804.0,34,2025-04-21 19:23:45,0.0,55.5,6.81,1,100.0,20,117,1569,59,118,0.0,0.0,59.0,650.0,0.0,34.0,31.0,0.0,3360.0,370
1745263426,1.6,0.7333333333333333,0.0,1.558,0,642.58002,0,0.0,0.0,648,118,0.0,629.0,0,0.0,0,0,0,0.0,371,55,0.0,120,55057,walking,59,642.58,629.0,1.558,0.0,118,422625334,-984232923,104,33.29625701904297,,,,831.0,34,2025-04-21 19:23:46,0.0,55.5,6.62,1,100.0,20,118,1569,59,118,0.0,0.0,59.0,648.0,0.0,34.0,31.0,0.0,3360.0,371
1745263427,1.6,0.7333333333333333,0.0,1.558,0,644.0,0,0.0,0.0,646,118,0.0,629.0,0,0.0,0,0,0,0.0,372,55,0.0,120,55168,walking,58,644.0,629.0,1.558,0.5,119,422625397,-984232724,105,34.07295227050781,,,,831.0,34,2025-04-21 19:23:47,0.0,54.5,6.53,1,,20,118,1569,59,119,0.0,0.0,59.0,646.0,0.0,34.0,31.0,0.0,3360.0,372
1745263428,1.6,0.7333333333333333,0.0,1.558,0,645.59003,0,0.0,0.0,646,118,0.0,629.0,0,0.0,0,0,0,0.0,373,55,0.0,120,55277,walking,58,645.59,629.0,1.558,0.5,118,422625508,-984232553,108,34.593082427978516,,,,827.0,34,2025-04-21 19:23:48,0.0,53.5,6.53,1,100.0,20,119,1569,59,118,0.0,0.0,59.0,646.0,0.0,34.0,31.0,0.0,3360.0,373
1745263429,1.6133333333333333,0.7333333333333333,0.0,1.558,0,647.23999,0,0.0,0.0,646,118,0.0,628.79999,0,0.0,0,0,0,0.0,374,55,0.0,121,55386,walking,58,647.24,628.8,1.558,0.5,118,422625615,-984232376,109,35.41945266723633,,,,814.0,34,2025-04-21 19:23:49,0.0,53.5,6.53,1,100.0,20,118,1554,59,118,0.0,0.0,59.0,646.0,0.0,34.0,31.0,0.0,3342.0,374
1745263430,1.6266666666666667,0.7333333333333333,0.0,1.558,0,649.20001,0,0.0,0.0,652,118,0.0,628.79999,0,0.0,0,0,0,0.0,375,55,0.0,122,55495,walking,59,649.2,628.8,1.558,0.0,118,422625734,-984232190,100,38.265567779541016,,,,805.0,34,2025-04-21 19:23:50,0.0,53.5,6.53,1,100.0,20,118,1554,59,118,0.0,0.0,59.0,652.0,0.0,34.0,31.0,0.0,3342.0,375
1745263431,1.64,0.7333333333333333,0.0,1.558,0,650.78003,0,0.0,0.0,652,118,0.0,628.79999,0,0.0,0,0,0,0.0,376,55,0.0,123,55604,walking,59,650.78,628.8,1.558,0.0,118,422625853,-984232047,100,38.035316467285156,,,,805.0,34,2025-04-21 19:23:51,0.0,53.5,6.53,1,100.0,20,118,1554,59,118,0.0,0.0,59.0,652.0,0.0,34.0,31.0,0.0,3342.0,376
1745263432,1.64,0.7333333333333333,0.0,1.568,0,652.14001,0,0.0,0.0,650,118,0.0,628.59998,0,0.0,0,0,0,0.0,377,55,0.0,123,55711,walking,58,652.14,628.5999999999999,1.568,0.5,118,422625954,-984231899,100,37.667755126953125,,,,813.0,34,2025-04-21 19:23:52,0.0,52.5,6.43,1,100.0,20,118,1563,59,118,0.0,0.0,59.0,650.0,0.0,34.0,31.0,0.0,3342.0,377
1745263433,1.653333333333333,0.7333333333333333,0.0,1.577,0,653.5,0,0.0,0.0,654,118,0.0,628.59998,0,0.0,0,0,0,0.0,378,55,0.0,124,55818,walking,58,653.5,628.5999999999999,1.577,0.5,118,422626060,-984231735,98,37.67836380004883,,,,818.0,34,2025-04-21 19:23:53,0.0,52.5,6.34,1,100.0,20,117,1572,59,118,0.0,0.0,59.0,654.0,0.0,34.0,31.0,0.0,3342.0,378
1745263434,1.64,0.7333333333333333,0.0,1.577,0,655.02002,0,0.0,0.0,652,118,0.0,628.59998,0,0.0,0,0,0,0.0,379,55,0.0,123,55926,walking,59,655.02,628.5999999999999,1.577,0.0,118,422626190,-984231605,98,37.493839263916016,,,,811.0,34,2025-04-21 19:23:54,0.0,53.5,6.43,1,100.0,20,118,1572,59,118,0.0,0.0,59.0,652.0,0.0,34.0,31.0,0.0,3342.0,379
1745263435,1.6266666666666667,0.7333333333333333,0.0,1.568,0,656.59998,0,0.0,0.0,650,118,0.0,628.59998,0,0.0,0,0,0,0.0,380,55,0.0,122,56033,walking,59,656.6,628.5999999999999,1.568,0.0,119,422626323,-984231436,98,37.232357025146484,,,,805.0,34,2025-04-21 19:23:55,0.0,53.5,6.53,1,100.0,20,118,1555,59,119,0.0,0.0,59.0,650.0,0.0,34.0,31.0,0.0,3291.0,380
1745263436,1.6,0.7333333333333333,0.0,1.568,0,658.10999,0,0.0,0.0,650,118,0.0,628.59998,0,0.0,0,0,0,0.0,381,55,0.0,120,56140,walking,59,658.11,628.5999999999999,1.568,0.0,118,422626415,-984231253,97,37.042945861816406,,,,805.0,34,2025-04-21 19:23:56,0.0,53.5,6.43,1,100.0,20,119,1555,59,118,0.0,0.0,59.0,650.0,0.0,34.0,31.0,0.0,3291.0,381
1745263437,1.5733333333333333,0.7333333333333333,0.0,1.568,0,659.70001,0,0.0,0.0,652,118,0.0,628.59998,0,0.0,0,0,0,0.0,382,55,0.0,118,56245,walking,58,659.7,628.5999999999999,1.568,0.5,118,422626523,-984231097,105,34.06488037109375,,,,795.0,34,2025-04-21 19:23:57,0.0,52.5,6.43,1,100.0,20,119,1555,59,118,0.0,0.0,59.0,652.0,0.0,34.0,31.0,0.0,3291.0,382
1745263438,1.56,0.7333333333333333,0.0,1.568,0,661.21002,0,0.0,0.0,652,118,0.0,628.59998,0,0.0,0,0,0,0.0,383,55,0.0,117,56348,walking,58,661.21,628.5999999999999,1.568,0.5,117,422626626,-984230938,103,33.50632095336914,,,,798.0,34,2025-04-21 19:23:58,0.0,51.7,6.25,1,100.0,20,118,1555,59,117,0.0,0.0,59.0,652.0,0.0,34.0,31.0,0.0,3291.0,383
1745263439,1.5466666666666666,0.7333333333333333,0.0,1.568,0,662.59998,0,0.0,0.0,652,118,0.0,628.59998,0,0.0,0,0,0,0.0,384,55,0.0,116,56450,walking,58,662.6,628.5999999999999,1.568,0.5,117,422626735,-984230816,109,30.181997299194336,,,,798.0,34,2025-04-21 19:23:59,0.0,50.7,6.25,1,100.0,20,118,1555,59,117,0.0,0.0,59.0,652.0,0.0,34.0,31.0,0.0,3291.0,384
1745263440,1.5466666666666666,0.7333333333333333,0.0,1.568,0,663.85999,0,0.0,0.0,654,118,0.0,628.59998,0,0.0,0,0,0,0.0,385,55,0.0,116,56551,walking,58,663.86,628.5999999999999,1.568,0.5,117,422626847,-984230696,115,27.27391815185547,,,,798.0,34,2025-04-21 19:24:00,0.0,50.7,6.25,1,100.0,20,117,1555,59,117,0.0,0.0,59.0,654.0,0.0,34.0,31.0,0.0,3218.0,385
1745263441,1.5466666666666666,0.7333333333333333,0.0,1.568,0,665.33002,0,0.0,0.0,654,116,0.0,628.59998,0,0.0,0,0,0,0.0,386,55,0.0,116,56654,walking,58,665.33,628.5999999999999,1.568,0.5,117,422626947,-984230536,123,24.641054153442383,,,,793.0,34,2025-04-21 19:24:01,0.0,51.7,6.34,1,100.0,20,117,1555,59,117,0.0,0.0,58.0,654.0,0.0,34.0,31.0,0.0,3218.0,386
1745263442,1.5333333333333334,0.7333333333333333,0.0,1.568,0,666.78998,0,0.0,0.0,654,116,0.0,628.59998,0,0.0,0,0,0,0.0,387,55,0.0,115,56757,walking,58,666.79,628.5999999999999,1.568,0.5,116,422627044,-984230384,122,24.0706844329834,,,,788.0,34,2025-04-21 19:24:02,0.0,51.7,6.43,1,,20,117,1555,59,116,0.0,0.0,58.0,654.0,0.0,34.0,31.0,0.0,3218.0,387
1745263443,1.5466666666666666,0.7333333333333333,0.0,1.558,0,668.03003,0,0.0,0.0,654,116,0.0,628.59998,0,0.0,0,0,0,0.0,388,55,0.0,116,56860,walking,58,668.03,628.5999999999999,1.558,0.5,116,422627112,-984230244,131,22.415719985961914,,,,783.0,34,2025-04-21 19:24:03,0.0,51.7,6.53,1,100.0,20,116,1545,59,116,0.0,0.0,58.0,654.0,0.0,34.0,31.0,0.0,3218.0,388
1745263444,1.5466666666666666,0.7333333333333333,0.0,1.558,0,669.40997,0,0.0,0.0,650,116,0.0,628.59998,0,0.0,0,0,0,0.0,389,55,0.0,116,56962,walking,58,669.41,628.5999999999999,1.558,0.5,116,422627204,-984230103,132,22.316221237182617,,,,780.0,34,2025-04-21 19:24:04,0.0,50.7,6.43,1,100.0,20,116,1545,59,116,0.0,0.0,58.0,650.0,0.0,34.0,31.0,0.0,3218.0,389
1745263445,1.5466666666666666,0.7333333333333333,0.0,1.558,0,670.67999,0,0.0,0.0,650,118,0.0,628.59998,0,0.0,0,0,0,0.0,390,55,0.0,116,57063,walking,58,670.68,628.5999999999999,1.558,0.5,116,422627285,-984229956,124,23.701257705688477,,,,782.0,34,2025-04-21 19:24:05,0.0,50.7,6.34,1,100.0,20,116,1545,59,116,0.0,0.0,59.0,650.0,0.0,34.0,31.0,0.0,3090.0,390
1745263446,1.5466666666666666,0.7333333333333333,0.0,1.549,0,671.96997,0,0.0,0.0,650,118,0.0,628.59998,0,0.0,0,0,0,0.0,391,55,0.0,116,57164,walking,58,671.97,628.5999999999999,1.549,0.0,116,422627390,-984229823,123,23.706144332885742,,,,782.0,34,2025-04-21 19:24:06,0.0,50.7,6.34,1,100.0,20,116,1536,59,116,0.0,0.0,59.0,650.0,0.0,34.0,31.0,0.0,3090.0,391
1745263447,1.56,0.7333333333333333,0.0,1.549,0,673.21997,0,0.0,0.0,652,118,0.0,628.59998,0,0.0,0,0,0,0.0,392,55,0.0,117,57265,walking,58,673.22,628.5999999999999,1.549,0.0,115,422627511,-984229691,123,23.565462112426758,,,,777.0,34,2025-04-21 19:24:07,0.0,50.7,6.43,1,100.0,20,116,1536,59,115,0.0,0.0,59.0,652.0,0.0,34.0,31.0,0.0,3090.0,392
1745263448,1.6,0.72,0.0,1.54,0,674.82001,0,0.0,0.0,652,116,0.0,628.59998,0,0.0,0,0,0,0.0,393,54,0.0,120,57380,walking,58,674.82,628.5999999999999,1.54,0.5,115,422627630,-984229553,121,26.36826515197754,,,,757.0,34,2025-04-21 19:24:08,0.0,60.5,6.81,1,100.0,20,116,1527,59,115,0.0,0.0,58.0,652.0,0.0,34.0,31.0,0.0,3090.0,393
1745263449,1.6133333333333333,0.72,0.0,1.54,0,676.40997,0,0.0,0.0,650,116,0.0,628.59998,0,0.0,0,0,0,0.0,394,54,0.0,121,57496,walking,59,676.41,628.5999999999999,1.54,0.0,114,422627754,-984229417,118,29.631591796875,,,,743.0,34,2025-04-21 19:24:09,0.0,60.5,7.03,1,100.0,20,115,1527,59,114,0.0,0.0,58.0,650.0,0.0,34.0,31.0,0.0,3090.0,394
1745263450,1.6133333333333333,0.7333333333333333,0.0,1.53,0,677.72998,0,0.0,0.0,650,118,0.0,628.59998,0,0.0,0,0,0,0.0,395,55,0.0,121,57612,walking,59,677.73,628.5999999999999,1.53,0.0,114,422627876,-984229286,126,30.19911766052246,,,,739.0,34,2025-04-21 19:24:10,0.0,60.5,7.21,1,100.0,20,115,1518,59,114,0.0,0.0,59.0,650.0,0.0,34.0,31.0,0.0,2847.0,395
1745263451,1.6133333333333333,0.7333333333333333,0.0,1.53,0,679.29999,0,0.0,0.0,648,118,0.0,628.59998,0,0.0,0,0,0,0.0,396,55,0.0,121,57726,walking,59,679.3,628.5999999999999,1.53,0.0,114,422627996,-984229188,128,32.055397033691406,,,,746.0,34,2025-04-21 19:24:11,0.0,59.5,7.31,1,100.0,20,114,1518,59,114,0.0,0.0,59.0,648.0,0.0,34.0,31.0,0.0,2847.0,396
1745263452,1.6,0.7333333333333333,0.0,1.53,0,680.65002,0,0.0,0.0,648,118,0.0,628.59998,0,0.0,0,0,0,0.0,397,55,0.0,120,57842,walking,59,680.65,628.5999999999999,1.53,0.0,114,422628123,-984229086,133,33.448265075683594,,,,750.0,34,2025-04-21 19:24:12,0.0,60.5,7.5,1,100.0,20,114,1518,59,114,0.0,0.0,59.0,648.0,0.0,34.0,31.0,0.0,2847.0,397
1745263453,1.6,0.7333333333333333,0.0,1.53,0,682.16998,0,0.0,0.0,650,118,0.0,628.59998,0,0.0,0,0,0,0.0,398,55,0.0,120,57958,walking,59,682.17,628.5999999999999,1.53,0.0,113,422628258,-984228963,129,34.46601867675781,,,,759.0,34,2025-04-21 19:24:13,0.0,60.5,7.4,1,100.0,20,114,1526,59,113,0.0,0.0,59.0,650.0,0.0,34.0,31.0,0.0,2847.0,398
1745263454,1.6,0.7333333333333333,0.0,1.53,0,683.84003,0,0.0,0.0,650,116,0.0,628.59998,0,0.0,0,0,0,0.0,399,55,0.0,120,58072,walking,58,683.84,628.5999999999999,1.53,0.5,113,422628395,-984228839,127,35.05739212036133,,,,764.0,34,2025-04-21 19:24:14,0.0,59.5,7.4,1,100.0,20,114,1526,59,113,0.0,0.0,58.0,650.0,0.0,34.0,31.0,0.0,2847.0,399
1745263455,1.6,0.7333333333333333,0.0,1.53,0,685.78003,0,0.0,0.0,650,116,0.0,628.79999,0,0.0,0,0,0,0.0,400,55,0.0,120,58186,walking,58,685.78,628.8,1.53,0.5,112,422628551,-984228690,122,36.148643493652344,,,,765.0,34,2025-04-21 19:24:15,0.0,59.5,7.4,1,100.0,20,113,1526,59,112,0.0,0.0,58.0,650.0,0.0,34.0,31.0,0.0,2685.0,400
1745263456,1.586666666666667,0.7333333333333333,0.0,1.53,0,687.53998,0,0.0,0.0,652,118,0.0,628.79999,0,0.0,0,0,0,0.0,401,55,0.0,119,58299,walking,58,687.54,628.8,1.53,0.5,112,422628696,-984228573,116,38.02434539794922,,,,768.0,34,2025-04-21 19:24:16,0.0,58.5,7.21,1,100.0,20,113,1526,59,112,0.0,0.0,59.0,652.0,0.0,34.0,31.0,0.0,2685.0,401
1745263457,1.6,0.7333333333333333,0.0,1.53,0,689.15002,0,0.0,0.0,650,118,0.0,628.79999,0,0.0,0,0,0,0.0,402,55,0.0,120,58412,walking,58,689.15,628.8,1.53,0.5,110,422628832,-984228456,107,40.670135498046875,,,,782.0,34,2025-04-21 19:24:17,0.0,57.5,7.03,1,,20,112,1526,59,110,0.0,0.0,59.0,650.0,0.0,34.0,31.0,0.0,2685.0,402
1745263458,1.6,0.7333333333333333,0.0,1.53,0,690.73999,0,0.0,0.0,648,118,0.0,628.79999,0,0.0,0,0,0,0.0,403,55,0.0,120,58524,walking,58,690.74,628.8,1.53,0.5,110,422628921,-984228249,108,39.594417572021484,,,,798.0,34,2025-04-21 19:24:18,0.0,55.5,7.03,1,100.0,20,111,1526,59,110,0.0,0.0,59.0,648.0,0.0,34.0,31.0,0.0,2685.0,403
1745263459,1.6,0.7333333333333333,0.0,1.54,0,692.52002,0,0.0,0.0,650,118,0.0,628.79999,0,0.0,0,0,0,0.0,404,55,0.0,120,58640,walking,58,692.52,628.8,1.54,0.5,110,422629042,-984228091,110,38.70267105102539,,,,791.0,34,2025-04-21 19:24:19,0.0,56.5,7.12,1,100.0,20,110,1535,59,110,0.0,0.0,59.0,650.0,0.0,34.0,31.0,0.0,2685.0,404
1745263460,1.586666666666667,0.7333333333333333,0.0,1.54,0,693.98999,0,0.0,0.0,650,118,0.0,628.79999,0,0.0,0,0,0,0.0,405,55,0.0,119,58761,walking,58,693.99,628.8,1.54,0.5,110,422629119,-984227927,112,38.213226318359375,,,,798.0,34,2025-04-21 19:24:20,0.0,57.5,7.12,1,100.0,20,110,1538,59,110,0.0,0.0,59.0,650.0,0.0,34.0,31.0,0.0,2656.0,405
1745263461,1.6133333333333333,0.7333333333333333,0.0133333333333333,1.54,0,695.48999,0,0.0,0.0,652,118,0.0,629.20001,0,0.0,0,0,0,0.0,406,55,0.0,121,58884,walking,58,695.49,629.2,1.54,0.5,111,422629220,-984227784,110,38.2835807800293,,,,807.0,34,2025-04-21 19:24:21,0.0,57.5,6.9,1,100.0,20,110,1538,59,111,0.0,1.0,59.0,652.0,0.0,34.0,31.0,0.0,2656.0,406
1745263462,1.6133333333333333,0.7333333333333333,0.0133333333333333,1.549,0,696.91998,0,0.0,0.0,654,118,0.0,629.40002,0,0.0,0,0,0,0.0,407,55,0.0,121,59006,walking,58,696.92,629.4000000000001,1.549,0.0,113,422629294,-984227618,116,37.027198791503906,,,,818.0,34,2025-04-21 19:24:22,0.0,56.5,6.81,1,100.0,20,111,1547,59,113,0.0,1.0,59.0,654.0,0.0,34.0,31.0,0.0,2656.0,407
1745263463,1.6,0.72,0.0133333333333333,1.549,0,698.51001,0,0.0,0.0,654,116,0.0,629.40002,0,0.0,0,0,0,0.0,408,54,0.0,120,59129,walking,58,698.51,629.4000000000001,1.549,0.0,115,422629387,-984227477,114,37.41802215576172,,,,807.0,34,2025-04-21 19:24:23,0.0,56.5,6.9,1,100.0,20,112,1547,59,115,0.0,1.0,58.0,654.0,0.0,34.0,31.0,0.0,2656.0,408
1745263464,1.586666666666667,0.72,0.0133333333333333,1.549,0,699.95001,0,0.0,0.0,654,116,0.0,629.40002,0,0.0,0,0,0,0.0,409,54,0.0,119,59252,walking,58,699.95,629.4000000000001,1.549,0.0,115,422629495,-984227315,119,36.497886657714844,,,,812.0,34,2025-04-21 19:24:24,0.0,56.5,6.9,1,100.0,20,114,1547,59,115,0.0,1.0,58.0,654.0,0.0,34.0,31.0,0.0,2656.0,409
