Timestamp,Power (w/kg),Form Power (w/kg),Air Power (w/kg),Watch Speed (m/s),Stryd Speed (m/s),Watch Distance (meters),Stryd Distance (meters),Stiffness,Stiffness/kg,Ground Time (ms),Cadence (spm),Vertical Oscillation (cm),Watch Elevation (m),Stryd Elevation (m),Ground Time Balance,Vertical Oscillation Balance,Leg Spring Stiffness Balance,Impact Loading Rate Balance,Vertical Ratio
1745263746,1.5333333333333334,0.72,0,1.521,0,1202.51001,0,0,0,660,116,0,628,0,0,0,0,0,0
1745263747,1.56,0.72,0,1.521,0,1203.81995,0,0,0,662,116,0,628,0,0,0,0,0,0
1745263748,1.56,0.72,0,1.521,0,1204.93005,0,0,0,662,116,0,628,0,0,0,0,0,0
1745263749,1.5733333333333333,0.72,0,1.521,0,1206.18005,0,0,0,662,116,0,628,0,0,0,0,0,0
1745263750,1.56,0.72,0,1.521,0,1207.66003,0,0,0,660,116,0,628,0,0,0,0,0,0
1745263751,1.56,0.72,0,1.512,0,1208.56995,0,0,0,660,116,0,628.20001,0,0,0,0,0,0
1745263752,1.5733333333333333,0.72,0,1.502,0,1209.84998,0,0,0,658,116,0,628.20001,0,0,0,0,0,0
1745263753,1.5733333333333333,0.72,0,1.502,0,1211,0,0,0,658,116,0,628.20001,0,0,0,0,0,0
1745263754,1.5866666666666667,0.72,0,1.493,0,1212.10999,0,0,0,656,116,0,628.20001,0,0,0,0,0,0
1745263755,1.6,0.72,0,1.484,0,1213.25,0,0,0,656,116,0,628.20001,0,0,0,0,0,0
1745263756,1.6133333333333333,0.72,0,1.474,0,1214.46997,0,0,0,658,116,0,628.20001,0,0,0,0,0,0
1745263757,1.64,0.72,0,1.465,0,1215.79004,0,0,0,658,116,0,628.20001,0,0,0,0,0,0
1745263758,1.64,0.72,0,1.456,0,1217.58997,0,0,0,654,116,0,628.20001,0,0,0,0,0,0
1745263759,1.64,0.72,0,1.456,0,1219.38,0,0,0,656,116,0,628.20001,0,0,0,0,0,0
1745263760,1.6266666666666667,0.72,0,1.446,0,1221.20996,0,0,0,654,116,0,628.20001,0,0,0,0,0,0
1745263761,1.64,0.72,0,1.446,0,1222.28003,0,0,0,654,116,0,628.20001,0,0,0,0,0,0
1745263762,1.64,0.72,0,1.456,0,1223.5,0,0,0,654,116,0,628.20001,0,0,0,0,0,0
1745263763,1.6533333333333333,0.72,0,1.456,0,1225,0,0,0,654,116,0,628.20001,0,0,0,0,0,0
1745263764,1.68,0.72,0,1.456,0,1226.28003,0,0,0,654,116,0,628,0,0,0,0,0,0
1745263765,1.7066666666666668,0.7333333333333333,0,1.456,0,1227.87,0,0,0,652,118,0,628,0,0,0,0,0,0
1745263766,1.7066666666666668,0.7333333333333333,0,1.456,0,1229.81006,0,0,0,652,116,0,628,0,0,0,0,0,0
1745263767,1.6666666666666667,0.72,0,1.456,0,1231.43005,0,0,0,652,116,0,628,0,0,0,0,0,0
1745263768,1.64,0.72,0,1.456,0,1233.06995,0,0,0,652,116,0,628,0,0,0,0,0,0
1745263769,1.6133333333333333,0.72,0,1.456,0,1234.90002,0,0,0,656,116,0,628,0,0,0,0,0,0
1745263770,1.6,0.72,0,1.465,0,1236.71997,0,0,0,656,116,0,628,0,0,0,0,0,0
1745263771,1.6,0.72,0,1.465,0,1238.66003,0,0,0,654,116,0,628,0,0,0,0,0,0
1745263772,1.6133333333333333,0.72,0,1.474,0,1240.39001,0,0,0,656,116,0,628,0,0,0,0,0,0
1745263773,1.64,0.72,0,1.484,0,1241.65002,0,0,0,658,116,0,628,0,0,0,0,0,0
1745263774,1.6133333333333333,0.72,0,1.484,0,1242.95996,0,0,0,658,116,0,628,0,0,0,0,0,0
1745263775,1.5866666666666667,0.72,0,1.493,0,1244.83997,0,0,0,660,116,0,628,0,0,0,0,0,0
1745263776,1.5466666666666666,0.72,0,1.493,0,1246.52002,0,0,0,666,114,0,628,0,0,0,0,0,0
1745263777,1.5466666666666666,0.72,0,1.493,0,1247.88,0,0,0,668,114,0,627.79999,0,0,0,0,0,0
1745263778,1.5333333333333334,0.72,0,1.502,0,1249.28003,0,0,0,668,114,0,627.79999,0,0,0,0,0,0
1745263779,1.5333333333333334,0.72,0,1.502,0,1250.63,0,0,0,668,114,0,627.79999,0,0,0,0,0,0
1745263780,1.52,0.72,0,1.502,0,1251.87,0,0,0,670,114,0,627.79999,0,0,0,0,0,0
1745263781,1.5066666666666666,0.72,0,1.502,0,1253.18005,0,0,0,676,114,0,627.59998,0,0,0,0,0,0
1745263782,1.48,0.72,0,1.502,0,1254.18005,0,0,0,676,114,0,627.59998,0,0,0,0,0,0
1745263783,1.48,0.72,0,1.493,0,1255.56995,0,0,0,676,114,0,627.40002,0,0,0,0,0,0
1745263784,1.4533333333333334,0.72,0,1.493,0,1256.81995,0,0,0,678,114,0,627.40002,0,0,0,0,0,0
1745263785,1.4533333333333334,0.72,0,1.484,0,1258.57996,0,0,0,680,114,0,627.40002,0,0,0,0,0,0
1745263786,1.44,0.72,0,1.484,0,1260.27002,0,0,0,680,114,0,627.40002,0,0,0,0,0,0
1745263787,1.44,0.72,0,1.484,0,1262.14001,0,0,0,682,114,0,627.59998,0,0,0,0,0,0
1745263788,1.4133333333333333,0.72,0,1.484,0,1263.83997,0,0,0,682,114,0,627.59998,0,0,0,0,0,0
1745263789,1.4,0.72,0,1.484,0,1265.48999,0,0,0,682,114,0,627.59998,0,0,0,0,0,0
1745263790,1.3866666666666667,0.72,0,1.484,0,1266.88,0,0,0,682,114,0,627.59998,0,0,0,0,0,0
1745263791,1.3866666666666667,0.72,0,1.493,0,1267.93005,0,0,0,678,114,0,627.59998,0,0,0,0,0,0
1745263792,1.3866666666666667,0.72,0,1.493,0,1269.68994,0,0,0,678,114,0,627.40002,0,0,0,0,0,0
1745263793,1.3733333333333333,0.72,0,1.493,0,1271.76001,0,0,0,678,114,0,627.40002,0,0,0,0,0,0
1745263794,1.3733333333333333,0.72,0,1.493,0,1273.68994,0,0,0,678,114,0,627.40002,0,0,0,0,0,0
1745263795,1.3466666666666667,0.72,0,1.493,0,1275.43005,0,0,0,670,114,0,627.40002,0,0,0,0,0,0
1745263796,1.36,0.72,0,1.512,0,1277.07996,0,0,0,668,114,0,627.40002,0,0,0,0,0,0
1745263797,1.3733333333333333,0.72,0,1.521,0,1278.33997,0,0,0,668,114,0,627.40002,0,0,0,0,0,0
1745263798,1.4,0.72,0,1.53,0,1279.75,0,0,0,664,116,0,627.40002,0,0,0,0,0,0
1745263799,1.44,0.72,0,1.53,0,1281.35999,0,0,0,664,116,0,627.59998,0,0,0,0,0,0
1745263800,1.48,0.72,0,1.521,0,1282.53003,0,0,0,656,116,0,627.79999,0,0,0,0,0,0
1745263801,1.5066666666666666,0.72,0,1.53,0,1283.59998,0,0,0,654,116,0,627.79999,0,0,0,0,0,0
1745263802,1.5066666666666666,0.72,0,1.521,0,1284.77002,0,0,0,654,116,0,627.79999,0,0,0,0,0,0
1745263803,1.5466666666666666,0.72,0,1.521,0,1285.93994,0,0,0,654,116,0,627.79999,0,0,0,0,0,0
1745263804,1.56,0.72,0,1.512,0,1287.58997,0,0,0,656,116,0,628,0,0,0,0,0,0
1745263805,1.5866666666666667,0.72,0,1.502,0,1288.78003,0,0,0,660,116,0,628,0,0,0,0,0,0
1745263806,1.5866666666666667,0.72,0,1.493,0,1289.76001,0,0,0,660,116,0,628,0,0,0,0,0,0
1745263807,1.6266666666666667,0.72,0,1.493,0,1291.19995,0,0,0,658,116,0,628,0,0,0,0,0,0
1745263808,1.64,0.72,0,1.484,0,1292.56995,0,0,0,658,116,0,628,0,0,0,0,0,0
1745263809,1.68,0.72,0,1.474,0,1294.15002,0,0,0,656,116,0,628,0,0,0,0,0,0
1745263810,1.7066666666666668,0.72,0,1.474,0,1295.52002,0,0,0,656,116,0,628.20001,0,0,0,0,0,0
1745263811,1.7333333333333334,0.72,0,1.474,0,1297.45996,0,0,0,656,116,0,628.20001,0,0,0,0,0,0
1745263812,1.7733333333333334,0.72,0,1.474,0,1298.92004,0,0,0,658,116,0,628.20001,0,0,0,0,0,0
1745263813,1.7866666666666666,0.72,0,1.474,0,1300.82996,0,0,0,658,116,0,628.40002,0,0,0,0,0,0
1745263814,1.7866666666666666,0.72,0,1.474,0,1302.47998,0,0,0,658,116,0,628.40002,0,0,0,0,0,0
1745263815,1.8133333333333332,0.72,0,1.484,0,1303.97998,0,0,0,654,116,0,628.40002,0,0,0,0,0,0
1745263816,1.8133333333333332,0.72,0,1.484,0,1305.5,0,0,0,654,116,0,628.40002,0,0,0,0,0,0
1745263817,1.8266666666666667,0.72,0,1.484,0,1307.19995,0,0,0,654,116,0,628.40002,0,0,0,0,0,0
1745263818,1.8,0.72,0,1.484,0,1309.06995,0,0,0,656,116,0,628.20001,0,0,0,0,0,0
1745263819,1.76,0.72,0,1.493,0,1310.55005,0,0,0,656,116,0,628.20001,0,0,0,0,0,0
1745263820,1.6933333333333334,0.72,0,1.493,0,1311.98999,0,0,0,652,116,0,628.20001,0,0,0,0,0,0
1745263821,1.6533333333333333,0.72,0,1.493,0,1313.81006,0,0,0,652,116,0,628,0,0,0,0,0,0
1745263822,1.64,0.7333333333333333,0,1.502,0,1315.43994,0,0,0,648,118,0,628,0,0,0,0,0,0
1745263823,1.64,0.7333333333333333,0,1.502,0,1317.10999,0,0,0,648,118,0,627.79999,0,0,0,0,0,0
1745263824,1.64,0.7333333333333333,0,1.502,0,1318.54004,0,0,0,642,118,0,627.79999,0,0,0,0,0,0
1745263825,1.6266666666666667,0.7333333333333333,0,1.512,0,1320.43994,0,0,0,642,118,0,627.79999,0,0,0,0,0,0
1745263826,1.6,0.7333333333333333,0,1.512,0,1322.16003,0,0,0,642,118,0,627.79999,0,0,0,0,0,0
1745263827,1.5733333333333333,0.7333333333333333,0,1.512,0,1323.57996,0,0,0,640,118,0,627.79999,0,0,0,0,0,0
1745263828,1.56,0.7333333333333333,0,1.521,0,1324.79004,0,0,0,640,118,0,627.79999,0,0,0,0,0,0
1745263829,1.56,0.7333333333333333,0,1.53,0,1326.22998,0,0,0,640,118,0,627.59998,0,0,0,0,0,0
1745263830,1.5466666666666666,0.7333333333333333,0,1.53,0,1328.03003,0,0,0,646,118,0,627.59998,0,0,0,0,0,0
1745263831,1.5466666666666666,0.7333333333333333,0,1.521,0,1329.40002,0,0,0,646,116,0,627.40002,0,0,0,0,0,0
1745263832,1.56,0.7333333333333333,0,1.521,0,1330.89001,0,0,0,650,116,0,627.40002,0,0,0,0,0,0
1745263833,1.5466666666666666,0.72,0,1.521,0,1332.29004,0,0,0,650,116,0,627.40002,0,0,0,0,0,0
1745263834,1.5466666666666666,0.7333333333333333,0,1.521,0,1333.46997,0,0,0,652,116,0,627.40002,0,0,0,0,0,0
1745263835,1.56,0.7333333333333333,0,1.521,0,1334.93005,0,0,0,652,116,0,627.40002,0,0,0,0,0,0
1745263836,1.6,0.7333333333333333,0,1.521,0,1336.48999,0,0,0,650,116,0,627.59998,0,0,0,0,0,0
1745263837,1.6,0.7333333333333333,0,1.512,0,1337.85999,0,0,0,652,116,0,627.59998,0,0,0,0,0,0
1745263838,1.6133333333333333,0.7333333333333333,0,1.512,0,1339.38,0,0,0,652,116,0,627.79999,0,0,0,0,0,0
1745263839,1.6133333333333333,0.7333333333333333,0,1.512,0,1340.81995,0,0,0,652,116,0,627.79999,0,0,0,0,0,0
1745263840,1.6133333333333333,0.7333333333333333,0,1.512,0,1342.08997,0,0,0,648,118,0,627.79999,0,0,0,0,0,0
1745263841,1.6133333333333333,0.7333333333333333,0,1.502,0,1343.45996,0,0,0,648,118,0,628,0,0,0,0,0,0
1745263842,1.5866666666666667,0.7333333333333333,0,1.502,0,1344.66003,0,0,0,648,116,0,628,0,0,0,0,0,0
1745263843,1.5733333333333333,0.72,0,1.502,0,1345.80005,0,0,0,648,116,0,628,0,0,0,0,0,0
1745263844,1.56,0.72,0,1.493,0,1347.08997,0,0,0,650,116,0,628,0,0,0,0,0,0
1745263845,1.5733333333333333,0.72,0,1.493,0,1348.43005,0,0,0,654,116,0,628,0,0,0,0,0,0
1745263846,1.5466666666666666,0.72,0,1.484,0,1349.88,0,0,0,654,116,0,628,0,0,0,0,0,0
1745263847,1.5466666666666666,0.72,0,1.484,0,1351.88,0,0,0,654,116,0,628,0,0,0,0,0,0
1745263848,1.56,0.72,0,1.474,0,1353.72998,0,0,0,650,116,0,628,0,0,0,0,0,0
1745263849,1.5733333333333333,0.72,0,1.474,0,1355.41003,0,0,0,650,116,0,628,0,0,0,0,0,0
1745263850,1.5733333333333333,0.72,0,1.484,0,1357.29004,0,0,0,650,116,0,628,0,0,0,0,0,0
1745263851,1.6,0.7333333333333333,0,1.484,0,1358.65002,0,0,0,650,116,0,628,0,0,0,0,0,0
1745263852,1.6533333333333333,0.7333333333333333,0,1.493,0,1360.02002,0,0,0,650,116,0,628,0,0,0,0,0,0
1745263853,1.68,0.7333333333333333,0,1.493,0,1362.16003,0,0,0,648,118,0,628.20001,0,0,0,0,0,0
1745263854,1.7066666666666668,0.7333333333333333,0,1.493,0,1363.83997,0,0,0,648,118,0,628.20001,0,0,0,0,0,0
1745263855,1.6666666666666667,0.72,0,1.493,0,1365.56995,0,0,0,648,116,0,628.20001,0,0,0,0,0,0
1745263856,1.68,0.72,0,1.512,0,1367.56006,0,0,0,646,116,0,628.20001,0,0,0,0,0,0
1745263857,1.6933333333333334,0.72,0,1.512,0,1369.66003,0,0,0,644,116,0,628.20001,0,0,0,0,0,0
1745263858,1.6933333333333334,0.7333333333333333,0,1.521,0,1371.59998,0,0,0,644,116,0,628.20001,0,0,0,0,0,0
1745263859,1.6933333333333334,0.7333333333333333,0,1.53,0,1373.15002,0,0,0,646,116,0,628.20001,0,0,0,0,0,0
1745263860,1.68,0.7333333333333333,0,1.54,0,1374.62,0,0,0,648,116,0,628.20001,0,0,0,0,0,0
1745263861,1.6266666666666667,0.72,0,1.549,0,1375.93005,0,0,0,650,116,0,628.20001,0,0,0,0,0,0
1745263862,1.6133333333333333,0.72,0,1.549,0,1377.19995,0,0,0,650,116,0,628.20001,0,0,0,0,0,0
1745263863,1.6,0.72,0,1.549,0,1378.67004,0,0,0,650,116,0,628,0,0,0,0,0,0
1745263864,1.6133333333333333,0.7333333333333333,0,1.549,0,1380.10999,0,0,0,650,118,0,628,0,0,0,0,0,0
1745263865,1.6133333333333333,0.7333333333333333,0,1.549,0,1381.19995,0,0,0,646,118,0,628,0,0,0,0,0,0
1745263866,1.5733333333333333,0.7333333333333333,0,1.549,0,1382.48999,0,0,0,646,118,0,628,0,0,0,0,0,0
1745263867,1.5733333333333333,0.72,0,1.549,0,1383.51001,0,0,0,648,116,0,628,0,0,0,0,0,0
1745263868,1.56,0.72,0,1.54,0,1384.94995,0,0,0,648,116,0,628,0,0,0,0,0,0
1745263869,1.5466666666666666,0.72,0,1.53,0,1385.92004,0,0,0,650,116,0,628,0,0,0,0,0,0
1745263870,1.52,0.72,0,1.521,0,1386.83997,0,0,0,650,116,0,628,0,0,0,0,0,0
1745263871,1.5066666666666666,0.72,0,1.521,0,1387.90002,0,0,0,656,116,0,628,0,0,0,0,0,0
1745263872,1.48,0.72,0,1.502,0,1388.80005,0,0,0,666,116,0,628,0,0,0,0,0,0
1745263873,1.4666666666666666,0.72,0,1.493,0,1389.75,0,0,0,666,114,0,628,0,0,0,0,0,0
1745263874,1.4666666666666666,0.72,0,1.484,0,1390.82996,0,0,0,668,114,0,628,0,0,0,0,0,0
1745263875,1.44,0.72,0,1.474,0,1392.21997,0,0,0,670,114,0,628,0,0,0,0,0,0
1745263876,1.4666666666666666,0.72,0.013333333333333334,1.456,0,1393.51001,0,0,0,668,114,0,628,0,0,0,0,0,0
1745263877,1.4666666666666666,0.72,0.013333333333333334,1.446,0,1394.73999,0,0,0,668,114,0,628.20001,0,0,0,0,0,0
1745263878,1.48,0.72,0.013333333333333334,1.446,0,1396.18994,0,0,0,668,114,0,628.40002,0,0,0,0,0,0
1745263879,1.48,0.72,0.013333333333333334,1.437,0,1397.79004,0,0,0,666,114,0,628.40002,0,0,0,0,0,0
1745263880,1.5066666666666666,0.72,0.02666666666666667,1.437,0,1399.69995,0,0,0,668,114,0,628.59998,0,0,0,0,0,0
1745263881,1.52,0.72,0.02666666666666667,1.437,0,1401.56006,0,0,0,666,116,0,629,0,0,0,0,0,0
1745263882,1.5466666666666666,0.72,0.02666666666666667,1.437,0,1403.51001,0,0,0,666,116,0,629.20001,0,0,0,0,0,0
1745263883,1.5466666666666666,0.72,0.04,1.437,0,1405.38,0,0,0,666,116,0,629.20001,0,0,0,0,0,0
1745263884,1.5466666666666666,0.72,0.05333333333333334,1.446,0,1407.34998,0,0,0,664,116,0,629.20001,0,0,0,0,0,0
1745263885,1.56,0.72,0.05333333333333334,1.456,0,1409.12,0,0,0,662,116,0,629.20001,0,0,0,0,0,0
1745263886,1.56,0.72,0.05333333333333334,1.456,0,1410.92004,0,0,0,660,116,0,629,0,0,0,0,0,0
1745263887,1.5466666666666666,0.72,0.05333333333333334,1.465,0,1412.62,0,0,0,660,116,0,629,0,0,0,0,0,0
1745263888,1.5333333333333334,0.72,0.05333333333333334,1.474,0,1413.96997,0,0,0,656,114,0,628.79999,0,0,0,0,0,0
1745263889,1.52,0.72,0.05333333333333334,1.484,0,1415.26001,0,0,0,660,114,0,628.59998,0,0,0,0,0,0
1745263890,1.5066666666666666,0.72,0.05333333333333334,1.484,0,1416.90002,0,0,0,660,116,0,628.40002,0,0,0,0,0,0
1745263891,1.5066666666666666,0.72,0.05333333333333334,1.484,0,1417.79004,0,0,0,660,116,0,628.20001,0,0,0,0,0,0
1745263892,1.5066666666666666,0.72,0.05333333333333334,1.484,0,1418.81995,0,0,0,658,116,0,628.20001,0,0,0,0,0,0
1745263893,1.4933333333333334,0.72,0.05333333333333334,1.484,0,1420.21997,0,0,0,658,116,0,628.20001,0,0,0,0,0,0
1745263894,1.5066666666666666,0.72,0.05333333333333334,1.474,0,1421.95996,0,0,0,652,116,0,628.40002,0,0,0,0,0,0
1745263895,1.5066666666666666,0.72,0.05333333333333334,1.465,0,1423.53003,0,0,0,652,116,0,628.40002,0,0,0,0,0,0
1745263896,1.5066666666666666,0.72,0.05333333333333334,1.465,0,1424.84998,0,0,0,652,116,0,628.40002,0,0,0,0,0,0
1745263897,1.4933333333333334,0.72,0.05333333333333334,1.465,0,1426.42004,0,0,0,656,116,0,628.79999,0,0,0,0,0,0
1745263898,1.52,0.72,0.04,1.465,0,1428.21997,0,0,0,660,116,0,629.20001,0,0,0,0,0,0
1745263899,1.5066666666666666,0.72,0.04,1.465,0,1429.45996,0,0,0,660,116,0,629.40002,0,0,0,0,0,0
1745263900,1.52,0.72,0.02666666666666667,1.465,0,1430.89001,0,0,0,658,116,0,629.59998,0,0,0,0,0,0
1745263901,1.5333333333333334,0.72,0.02666666666666667,1.465,0,1432.69995,0,0,0,658,116,0,629.59998,0,0,0,0,0,0
1745263902,1.5333333333333334,0.72,0.02666666666666667,1.465,0,1434.39001,0,0,0,658,116,0,629.59998,0,0,0,0,0,0
1745263903,1.5333333333333334,0.72,0.013333333333333334,1.465,0,1435.77002,0,0,0,662,116,0,629.59998,0,0,0,0,0,0
1745263904,1.5333333333333334,0.72,0.013333333333333334,1.475,0,1437.43005,0,0,0,662,114,0,629.40002,0,0,0,0,0,0
1745263905,1.5466666666666666,0.72,0.013333333333333334,1.475,0,1439.21997,0,0,0,664,114,0,629.40002,0,0,0,0,0,0
1745263906,1.56,0.72,0.013333333333333334,1.484,0,1441.05005,0,0,0,662,114,0,629.20001,0,0,0,0,0,0
1745263907,1.5733333333333333,0.72,0.013333333333333334,1.484,0,1442.75,0,0,0,658,116,0,629.20001,0,0,0,0,0,0
1745263908,1.6,0.72,0.013333333333333334,1.484,0,1444.70996,0,0,0,658,116,0,629.20001,0,0,0,0,0,0
1745263909,1.6133333333333333,0.72,0.02666666666666667,1.493,0,1446.25,0,0,0,650,116,0,629.20001,0,0,0,0,0,0
1745263910,1.6266666666666667,0.72,0.02666666666666667,1.503,0,1447.73999,0,0,0,646,116,0,629.20001,0,0,0,0,0,0
1745263911,1.64,0.7333333333333333,0.02666666666666667,1.512,0,1449.27002,0,0,0,646,116,0,629.20001,0,0,0,0,0,0
1745263912,1.64,0.7333333333333333,0.02666666666666667,1.512,0,1450.59998,0,0,0,644,118,0,629.20001,0,0,0,0,0,0
1745263913,1.6533333333333333,0.7333333333333333,0.02666666666666667,1.512,0,1451.70996,0,0,0,644,118,0,629.20001,0,0,0,0,0,0
1745263914,1.6666666666666667,0.7333333333333333,0.04,1.512,0,1453.33997,0,0,0,644,118,0,629.40002,0,0,0,0,0,0
1745263915,1.68,0.7333333333333333,0.05333333333333334,1.512,0,1454.68994,0,0,0,638,118,0,629.79999,0,0,0,0,0,0
1745263916,1.68,0.7333333333333333,0.05333333333333334,1.512,0,1456.35999,0,0,0,638,118,0,629.79999,0,0,0,0,0,0
1745263917,1.68,0.7333333333333333,0.05333333333333334,1.512,0,1457.93005,0,0,0,638,118,0,630,0,0,0,0,0,0
1745263918,1.6933333333333334,0.7333333333333333,0.05333333333333334,1.512,0,1459.47998,0,0,0,638,118,0,630.20001,0,0,0,0,0,0
1745263919,1.7066666666666668,0.7333333333333333,0.06666666666666667,1.512,0,1460.94995,0,0,0,638,118,0,630.20001,0,0,0,0,0,0
1745263920,1.7066666666666668,0.7333333333333333,0.08,1.512,0,1462.71997,0,0,0,642,118,0,630.20001,0,0,0,0,0,0
1745263921,1.7333333333333334,0.7333333333333333,0.08,1.512,0,1464.30005,0,0,0,642,118,0,630.20001,0,0,0,0,0,0
1745263922,1.7466666666666666,0.7333333333333333,0.08,1.512,0,1466.06995,0,0,0,642,118,0,630.20001,0,0,0,0,0,0
1745263923,1.7733333333333334,0.7333333333333333,0.08,1.521,0,1467.84998,0,0,0,638,118,0,630,0,0,0,0,0,0
1745263924,1.76,0.7333333333333333,0.06666666666666667,1.521,0,1469.64001,0,0,0,638,118,0,630,0,0,0,0,0,0
1745263925,1.76,0.7333333333333333,0.06666666666666667,1.53,0,1471.60999,0,0,0,640,118,0,630,0,0,0,0,0,0
1745263926,1.7733333333333334,0.7333333333333333,0.06666666666666667,1.53,0,1473.37,0,0,0,640,118,0,630,0,0,0,0,0,0
1745263927,1.7733333333333334,0.7333333333333333,0.06666666666666667,1.549,0,1474.91003,0,0,0,640,118,0,630,0,0,0,0,0,0
1745263928,1.7733333333333334,0.7333333333333333,0.08,1.549,0,1476.56995,0,0,0,640,118,0,630,0,0,0,0,0,0
1745263929,1.7466666666666666,0.7333333333333333,0.08,1.558,0,1478.19995,0,0,0,640,118,0,630,0,0,0,0,0,0
1745263930,1.7066666666666668,0.7333333333333333,0.08,1.558,0,1479.57996,0,0,0,642,118,0,630,0,0,0,0,0,0
1745263931,1.6666666666666667,0.7333333333333333,0.08,1.558,0,1480.73999,0,0,0,644,118,0,629.79999,0,0,0,0,0,0
1745263932,1.64,0.7333333333333333,0.08,1.558,0,1481.81995,0,0,0,644,116,0,629.79999,0,0,0,0,0,0
1745263933,1.6133333333333333,0.7333333333333333,0.08,1.558,0,1483.02002,0,0,0,648,116,0,629.79999,0,0,0,0,0,0
1745263934,1.5733333333333333,0.7333333333333333,0.08,1.558,0,1484.09998,0,0,0,652,116,0,629.79999,0,0,0,0,0,0
1745263935,1.5466666666666666,0.72,0.08,1.54,0,1485.18994,0,0,0,656,116,0,629.59998,0,0,0,0,0,0
1745263936,1.52,0.72,0.06666666666666667,1.53,0,1486.60999,0,0,0,662,116,0,629.59998,0,0,0,0,0,0
1745263937,1.5066666666666666,0.72,0.06666666666666667,1.521,0,1487.93994,0,0,0,662,116,0,629.59998,0,0,0,0,0,0
1745263938,1.48,0.72,0.06666666666666667,1.502,0,1489.52002,0,0,0,662,116,0,629.59998,0,0,0,0,0,0
1745263939,1.48,0.72,0.06666666666666667,1.502,0,1490.84998,0,0,0,662,116,0,629.59998,0,0,0,0,0,0
1745263940,1.4933333333333334,0.72,0.04,1.502,0,1492.32996,0,0,0,662,116,0,629.59998,0,0,0,0,0,0
1745263941,1.4933333333333334,0.72,0.04,1.493,0,1493.96997,0,0,0,666,116,0,629.59998,0,0,0,0,0,0
1745263942,1.52,0.72,0.04,1.493,0,1495.51001,0,0,0,664,116,0,629.59998,0,0,0,0,0,0
1745263943,1.5333333333333334,0.72,0.04,1.493,0,1496.94995,0,0,0,662,116,0,629.59998,0,0,0,0,0,0
1745263944,1.5733333333333333,0.72,0.04,1.493,0,1498.53003,0,0,0,662,116,0,629.59998,0,0,0,0,0,0
1745263945,1.6,0.72,0.04,1.493,0,1500.12,0,0,0,656,116,0,629.59998,0,0,0,0,0,0
1745263946,1.6,0.72,0.04,1.493,0,1501.85999,0,0,0,654,116,0,629.40002,0,0,0,0,0,0
1745263947,1.6,0.72,0.04,1.493,0,1503.89001,0,0,0,658,116,0,629.40002,0,0,0,0,0,0
1745263948,1.6133333333333333,0.72,0.04,1.502,0,1505.68994,0,0,0,658,116,0,629.40002,0,0,0,0,0,0
1745263949,1.6266666666666667,0.72,0.04,1.502,0,1507.51001,0,0,0,658,116,0,629.40002,0,0,0,0,0,0
1745263950,1.6533333333333333,0.7333333333333333,0.04,1.512,0,1509.29004,0,0,0,656,116,0,629.40002,0,0,0,0,0,0
1745263951,1.68,0.7333333333333333,0.04,1.521,0,1510.69995,0,0,0,654,116,0,629.40002,0,0,0,0,0,0
1745263952,1.6933333333333334,0.7333333333333333,0.02666666666666667,1.521,0,1512.13,0,0,0,650,116,0,629.59998,0,0,0,0,0,0
1745263953,1.6933333333333334,0.7333333333333333,0.02666666666666667,1.53,0,1513.45996,0,0,0,650,116,0,629.59998,0,0,0,0,0,0
1745263954,1.6933333333333334,0.7333333333333333,0.02666666666666667,1.53,0,1515.04004,0,0,0,650,116,0,629.59998,0,0,0,0,0,0
1745263955,1.6666666666666667,0.7333333333333333,0.02666666666666667,1.53,0,1516.56006,0,0,0,652,116,0,629.59998,0,0,0,0,0,0
1745263956,1.68,0.72,0.02666666666666667,1.53,0,1518.03003,0,0,0,656,116,0,629.59998,0,0,0,0,0,0
1745263957,1.6933333333333334,0.72,0.02666666666666667,1.53,0,1519.46997,0,0,0,656,116,0,629.59998,0,0,0,0,0,0
1745263958,1.72,0.72,0.02666666666666667,1.53,0,1521.02002,0,0,0,656,116,0,629.59998,0,0,0,0,0,0
1745263959,1.7466666666666666,0.72,0.02666666666666667,1.53,0,1522.5,0,0,0,654,116,0,629.59998,0,0,0,0,0,0
1745263960,1.7333333333333334,0.72,0.02666666666666667,1.53,0,1523.89001,0,0,0,660,116,0,629.59998,0,0,0,0,0,0
1745263961,1.6933333333333334,0.72,0.02666666666666667,1.521,0,1525.22998,0,0,0,662,116,0,629.59998,0,0,0,0,0,0
1745263962,1.6666666666666667,0.72,0.02666666666666667,1.521,0,1526.72998,0,0,0,666,116,0,629.79999,0,0,0,0,0,0
1745263963,1.6533333333333333,0.72,0.02666666666666667,1.521,0,1528.27002,0,0,0,666,116,0,629.79999,0,0,0,0,0,0
1745263964,1.6266666666666667,0.72,0.02666666666666667,1.512,0,1530.02002,0,0,0,666,116,0,629.79999,0,0,0,0,0,0
1745263965,1.6133333333333333,0.72,0.02666666666666667,1.512,0,1531.5,0,0,0,666,116,0,629.79999,0,0,0,0,0,0
1745263966,1.5866666666666667,0.72,0.013333333333333334,1.512,0,1533,0,0,0,668,116,0,629.79999,0,0,0,0,0,0
1745263967,1.5733333333333333,0.72,0.02666666666666667,1.521,0,1534.09998,0,0,0,666,116,0,630,0,0,0,0,0,0
1745263968,1.5733333333333333,0.72,0.02666666666666667,1.521,0,1535.63,0,0,0,666,116,0,630,0,0,0,0,0,0
